time,KPI.ST_MpSL_PeakPower_On_MEAN.1h.median,KPI.ST_MPSL_PK2PK_MEAN.1h.median,KPI.ST_MPSL_PRELASE_MEAN.1h.median,KPI.ST_MPSL_PZT_THREESIGMA.1h.median,KPI.ST_MPSL_PK2PK_THREESIGMA.1h.median,KPI.ST_MpSL_PeakPower_Off_THREESIGMA.1h.median,KPI.ST_MPSL_PK2PK_OutOfSpec.1h.median,KPI.ST_MPSL_PEAKPOWER_MEAN.1h.median
2018-05-14 04:00:00+00:00,0,1.215375,6.96E-06,1.76326,0.4123965,6.53771,0,449.717
2018-05-14 05:00:00+00:00,0,1.22655,6.97E-06,1.960365,0.414724,6.595755,0,451.233
2018-05-14 06:00:00+00:00,0,1.24848,6.85E-06,1.788715,0.440708,6.88065,0,456.293
2018-05-14 07:00:00+00:00,,5.609555,6.85E-06,1.35535,60.1444,611.5695,1346.5,451.15
2018-05-14 08:00:00+00:00,,5.367795,6.87E-06,1.321035,58.0743,608.1525,1278.5,450.174
2018-05-14 09:00:00+00:00,,3.045085,6.84E-06,1.602525,33.7517,92.657,550,453.8845
2018-05-14 10:00:00+00:00,,7.002235,6.85E-06,1.54756,68.1696,332.754,1715.5,449.551
2018-05-14 11:00:00+00:00,,3.9578,6.87E-06,1.70627,47.48305,331.736,817,450.5045
2018-05-14 12:00:00+00:00,0,1.229435,6.95E-06,1.78413,0.422261,6.38304,0,450.137
2018-05-14 13:00:00+00:00,0,1.237205,6.95E-06,1.85718,0.4246415,6.431355,0,450.5785
2018-05-14 14:00:00+00:00,0,1.270305,6.87E-06,1.75754,0.4555145,6.91103,0,450.772
2018-05-14 15:00:00+00:00,0,1.25749,6.95E-06,1.8471,0.437846,6.55956,0,450.812
2018-05-14 16:00:00+00:00,0,1.229095,6.97E-06,1.856725,0.4146395,6.15083,0,450.8845
2018-05-14 17:00:00+00:00,0,1.236415,6.96E-06,2.011975,0.4207845,7.107355,0,451.092
2018-05-14 20:00:00+00:00,0,1.23701,6.96E-06,1.71614,0.4202895,6.59308,0,451.264
2018-05-14 21:00:00+00:00,0,1.32152,6.89E-06,1.700645,0.4946495,10.4226,0,470.384
2018-05-14 22:00:00+00:00,0,1.2965,6.89E-06,1.790655,0.425997,7.139745,0,473.2295
2018-05-14 23:00:00+00:00,0,1.30349,6.88E-06,1.78438,0.4375795,6.743825,0,473.1445
2018-05-15 00:00:00+00:00,0,1.306475,6.89E-06,1.815365,0.4222735,6.97179,0,472.683
2018-05-15 01:00:00+00:00,0,1.31026,6.88E-06,1.80059,0.43304,7.10093,0,472.874
2018-05-15 04:00:00+00:00,0,1.29347,6.93E-06,1.694705,0.4239885,9.243345,0,471.6455
2018-05-15 05:00:00+00:00,0,1.30223,6.92E-06,1.709365,0.42002,6.428725,0,472.893
2018-05-15 06:00:00+00:00,0,1.314895,6.90E-06,1.674075,2.40686,7.76578,3,472.7575
2018-05-15 07:00:00+00:00,0,1.30609,6.88E-06,1.755265,0.4283805,6.789155,0,473.016
2018-05-15 08:00:00+00:00,0,1.30581,6.90E-06,1.778735,0.427969,7.885795,0,472.225
2018-05-15 09:00:00+00:00,0,1.305835,6.87E-06,1.900695,0.4312735,8.013285,0,472.5075
2018-05-15 10:00:00+00:00,0,1.31011,6.87E-06,1.88466,0.426736,7.44053,0,472.536
2018-05-15 11:00:00+00:00,0,1.31222,6.89E-06,1.91093,0.424345,8.239385,0,472.114
2018-05-15 12:00:00+00:00,0,1.31515,6.88E-06,1.902275,0.429684,8.47307,0,472.267
2018-05-15 13:00:00+00:00,0,1.318535,6.89E-06,1.93897,0.433617,10.75205,0,471.095
2018-05-15 14:00:00+00:00,0,1.3179,6.86E-06,1.86857,0.432048,7.65892,0,472.258
2018-05-15 15:00:00+00:00,0,1.31186,6.90E-06,1.860135,0.429314,7.20197,0,472.1025
2018-05-15 16:00:00+00:00,0,1.30721,6.87E-06,1.8735,0.427431,6.90778,0,472.573
2018-05-15 17:00:00+00:00,0,1.30582,6.90E-06,1.916145,0.4223115,6.740325,0,472.956
2018-05-15 18:00:00+00:00,0,1.30221,6.87E-06,1.840855,0.4294445,8.169535,0,472.258
2018-05-15 19:00:00+00:00,0,1.30416,6.88E-06,1.802595,0.4236325,8.428075,0,472.356
2018-05-15 20:00:00+00:00,0,1.30743,6.88E-06,1.82235,0.4250775,6.91808,0,472.7365
2018-05-15 21:00:00+00:00,0,1.311485,6.88E-06,1.83381,0.425916,6.62078,0,472.5435
2018-05-15 22:00:00+00:00,0,1.312705,6.89E-06,1.80055,0.42033,6.2364,0,472.434
2018-05-15 23:00:00+00:00,0,1.455,6.92E-06,0.373281,0.3968565,4.537355,0,471.141
2018-05-16 00:00:00+00:00,0,1.487705,6.94E-06,0.368463,0.398403,4.13262,0,471.5825
2018-05-16 01:00:00+00:00,0,1.49752,6.97E-06,0.371084,0.427509,5.0388,0,467.587
2018-05-16 02:00:00+00:00,0,1.32756,6.93E-06,1.698095,0.437867,10.33625,0,469.0185
2018-05-16 03:00:00+00:00,0,1.324665,6.86E-06,1.738425,0.443605,11.08445,0,471.743
2018-05-16 04:00:00+00:00,,4.494395,6.88E-06,1.59776,51.4977,394.619,980,471.7545
2018-05-16 05:00:00+00:00,,7.445635,6.87E-06,1.082865,70.59355,610.146,1893.5,469.5505
2018-05-16 06:00:00+00:00,,7.466175,6.80E-06,0.95756,70.6815,627.717,1898.5,469.9605
2018-05-16 07:00:00+00:00,,7.423185,6.87E-06,1.012415,70.4516,615.372,1887.5,471.0315
2018-05-16 08:00:00+00:00,,7.428435,6.80E-06,0.9759995,70.59165,617.0905,1893.5,471.2285
2018-05-16 09:00:00+00:00,,7.443265,6.85E-06,1.020745,70.60305,616.769,1893,470.4575
2018-05-16 10:00:00+00:00,,7.446865,6.81E-06,0.9973725,70.62815,617.957,1894,471.1735
2018-05-16 11:00:00+00:00,,7.44635,6.85E-06,0.9888685,70.52935,610.739,1890.5,470.1125
2018-05-16 12:00:00+00:00,0,1.311885,6.88E-06,1.834485,0.4321965,7.022135,0,472.7025
2018-05-16 13:00:00+00:00,0,1.30821,6.88E-06,1.884475,0.4286705,7.21103,0,472.929
2018-05-16 14:00:00+00:00,0,1.29913,6.88E-06,1.797825,0.422857,8.17611,0,471.6235
2018-05-16 15:00:00+00:00,,3.76256,6.88E-06,1.483085,44.5394,246.4755,752.5,471.636
2018-05-16 16:00:00+00:00,,1.73273,6.88E-06,1.454835,18.09305,594.396,126.5,472.6525
2018-05-16 17:00:00+00:00,0,1.309935,6.90E-06,1.84022,0.423807,6.21467,0,472.8715
2018-05-16 18:00:00+00:00,0,1.48124,6.96E-06,0.370856,0.389142,4.12765,0,472.392
2018-05-16 19:00:00+00:00,0,1.550745,6.94E-06,0.370051,0.411981,4.939925,0,467.958
2018-05-16 20:00:00+00:00,0,1.406345,6.92E-06,1.2574625,0.421943,7.68505,0,471.0755
2018-05-16 21:00:00+00:00,0,1.48375,6.89E-06,1.355845,0.4331435,8.437925,0,472.015
2018-05-16 22:00:00+00:00,,7.393765,6.89E-06,1.198,70.35345,608.702,1880.5,469.5245
2018-05-16 23:00:00+00:00,,7.38322,6.88E-06,1.24084,70.2161,608.092,1871.5,471.2965
2018-05-17 00:00:00+00:00,,4.724235,6.87E-06,1.324965,53.048,615.707,1047.5,471.2265
2018-05-17 01:00:00+00:00,,2.543915,6.87E-06,1.62886,31.4663,322.761,352.5,472.4
2018-05-17 02:00:00+00:00,0,1.370025,6.88E-06,1.686295,0.4583,7.0513,0,472.6005
2018-05-17 03:00:00+00:00,0,1.31484,6.89E-06,1.74172,0.426142,6.170505,0,472.818
2018-05-17 04:00:00+00:00,0,1.5367,6.94E-06,0.372176,0.423745,5.05213,0,469.278
2018-05-17 05:00:00+00:00,0,1.356985,6.91E-06,1.616705,0.456965,7.80385,0,471.087
2018-05-17 06:00:00+00:00,0,1.556675,6.94E-06,0.369824,0.4177115,4.95892,0,467.5735
2018-05-17 07:00:00+00:00,0,1.297705,6.94E-06,1.643575,0.4150115,8.18117,0,465.888
2018-05-17 08:00:00+00:00,0,1.24547,7.17E-06,1.76057,0.436251,7.249495,0,458.6235
2018-05-17 09:00:00+00:00,,6.63798,6.89E-06,1.240975,66.0106,606.9995,1581.5,468.079
2018-05-17 10:00:00+00:00,0,1.31216,6.88E-06,1.677645,0.5039355,8.94371,0,470.1745
2018-05-17 11:00:00+00:00,0,1.33504,6.89E-06,1.74692,0.455397,7.61807,0,472.9025
2018-05-17 12:00:00+00:00,0,1.32342,6.89E-06,1.73488,0.466481,7.44077,0,472.507
2018-05-17 13:00:00+00:00,0,1.31788,6.87E-06,1.765995,0.47063,7.533665,0,472.2195
2018-05-17 14:00:00+00:00,0,1.293845,6.87E-06,1.744305,0.429283,8.359145,0,471.0985
2018-05-17 15:00:00+00:00,0,1.304185,6.87E-06,1.84029,0.4361585,8.44493,0,472.0965
2018-05-17 16:00:00+00:00,0,1.285185,6.89E-06,1.787015,0.4273595,9.2254,0,470.9165
2018-05-17 17:00:00+00:00,0,1.289045,6.87E-06,1.826755,0.4346225,9.50245,0,471.484
2018-05-17 18:00:00+00:00,0,1.286945,6.87E-06,1.764245,0.4337705,10.17685,0,470.6455
2018-05-17 19:00:00+00:00,0,1.291995,6.87E-06,1.82061,0.442941,10.4406,0,470.446
2018-05-17 20:00:00+00:00,0,1.28878,6.87E-06,1.78475,0.4425945,10.0822,0,470.967
2018-05-17 21:00:00+00:00,0,1.289495,6.86E-06,1.78381,1.73931,9.3826,1,471.575
2018-05-17 22:00:00+00:00,,3.15267,6.87E-06,1.466625,39.1532,533.523,581.5,471.7365
2018-05-17 23:00:00+00:00,0,1.28268,6.86E-06,1.77665,0.422328,8.333625,0,471.442
2018-05-18 00:00:00+00:00,0,1.30241,6.88E-06,1.79566,0.4286395,7.6755,0,472.848
2018-05-18 01:00:00+00:00,0,1.302405,6.89E-06,1.7462,0.420749,6.790885,0,472.832
2018-05-18 02:00:00+00:00,0,1.30538,6.92E-06,1.81211,0.421638,7.85906,0,471.896
2018-05-18 03:00:00+00:00,0,1.30493,6.88E-06,1.76769,0.4299045,7.33396,0,472.1285
2018-05-18 04:00:00+00:00,0,1.31863,6.87E-06,1.816095,0.45214,7.28161,0,472.516
2018-05-18 05:00:00+00:00,0,1.48245,6.93E-06,0.3693115,0.4172495,4.9749,0,471.578
2018-05-18 06:00:00+00:00,0,1.504795,6.93E-06,0.369646,0.417769,4.94874,0,467.659
2018-05-18 07:00:00+00:00,0,1.46923,6.90E-06,1.461375,0.4563605,9.601465,0,469.1065
2018-05-18 08:00:00+00:00,0,1.335265,6.88E-06,1.673665,0.455407,12.01765,0,471.2245
2018-05-18 09:00:00+00:00,0,1.50865,6.96E-06,0.366703,0.419704,4.410275,0,470.2745
2018-05-18 10:00:00+00:00,0,1.51476,6.98E-06,0.362642,0.420946,5.054705,0,470.9735
2018-05-18 11:00:00+00:00,0,1.49815,6.98E-06,0.3634475,0.4037735,4.17929,0,471.4755
2018-05-18 12:00:00+00:00,0,1.496305,6.98E-06,0.3642055,0.415976,4.83398,0,471.2105
2018-05-18 13:00:00+00:00,0,1.49122,6.94E-06,0.3643485,0.413287,4.69422,0,467.6425
2018-05-18 14:00:00+00:00,0,1.49974,6.96E-06,0.362301,0.415203,4.449775,0,465.4995
2018-05-18 15:00:00+00:00,0,1.49682,6.95E-06,0.3627385,0.4152765,4.50547,0,465.724
2018-05-18 16:00:00+00:00,0,1.49503,6.94E-06,0.363087,0.414405,4.631345,0,466.642
2018-05-18 17:00:00+00:00,0,1.481695,6.93E-06,0.363845,0.414618,4.760695,0,468.1565
2018-05-18 18:00:00+00:00,0,1.49579,6.95E-06,0.363951,0.413911,4.60705,0,466.601
2018-05-18 19:00:00+00:00,0,1.491915,6.94E-06,0.36507,0.413684,4.6708,0,467.261
2018-05-18 20:00:00+00:00,0,1.48823,6.93E-06,0.365095,0.415002,4.71203,0,467.42
2018-05-18 21:00:00+00:00,0,1.496625,6.95E-06,0.3656,0.4141495,4.548165,0,466.166
2018-05-18 22:00:00+00:00,0,1.49634,6.95E-06,0.365047,0.409842,4.5293,0,465.7675
2018-05-18 23:00:00+00:00,0,1.485405,6.94E-06,0.366666,0.4151005,4.645095,0,466.5185
2018-05-19 00:00:00+00:00,0,1.485915,6.94E-06,0.365387,0.4157515,4.661175,0,466.6845
2018-05-19 01:00:00+00:00,0,1.486535,6.94E-06,0.365011,0.414545,4.628345,0,466.4075
2018-05-19 02:00:00+00:00,0,1.385045,7.17E-06,0.3968565,0.405311,4.133725,0,443.4945
2018-05-19 03:00:00+00:00,0,1.382135,7.02E-06,0.393826,0.382138,4.171435,0,447.6365
2018-05-19 04:00:00+00:00,0,1.385245,7.02E-06,0.3886355,0.3824235,4.177135,0,447.442
2018-05-19 05:00:00+00:00,0,1.37885,7.03E-06,0.388533,0.3841175,4.18148,0,448.0785
2018-05-19 06:00:00+00:00,0,1.383695,7.02E-06,0.386486,0.3863005,4.17946,0,448.22
2018-05-19 07:00:00+00:00,0,1.383265,7.02E-06,0.385957,0.3856675,4.190005,0,448.234
2018-05-19 08:00:00+00:00,0,1.37965,7.02E-06,0.385933,0.3864545,4.179755,0,448.663
2018-05-19 09:00:00+00:00,0,1.418875,7.08E-06,0.4157625,0.4100825,4.552015,0,447.6265
2018-05-19 10:00:00+00:00,0,1.411725,7.11E-06,0.4030625,0.4054725,4.53024,0,448.3815
2018-05-19 11:00:00+00:00,0,1.385915,7.06E-06,0.450251,0.417702,5.00282,0,447.6415
2018-05-19 12:00:00+00:00,0,1.38478,7.10E-06,0.401565,0.423951,4.09573,0,442.411
2018-05-19 13:00:00+00:00,0,1.451295,7.07E-06,0.8487215,0.4552225,8.11175,0,448.1075
2018-05-19 14:00:00+00:00,0,1.23173,7.04E-06,1.745145,1.300384,10.2453,1,448.676
2018-05-19 15:00:00+00:00,0,1.41651,7.09E-06,0.4166965,0.3940065,4.10058,0,449.5305
2018-05-19 16:00:00+00:00,0,1.391735,7.10E-06,0.4017015,0.419309,4.146,0,443.58
2018-05-19 17:00:00+00:00,0,1.35736,7.08E-06,1.51984,0.4646275,7.639235,0,447.5685
2018-05-19 18:00:00+00:00,,5.61227,6.89E-06,1.47911,59.0886,165.5985,1333,455.1005
2018-05-19 19:00:00+00:00,0,1.26842,6.89E-06,1.88239,0.442771,9.078425,0,454.672
2018-05-19 20:00:00+00:00,,4.30991,6.90E-06,1.723665,50.45725,268.478,902.5,454.0555
2018-05-19 21:00:00+00:00,,6.470305,6.82E-06,1.17516,64.7414,622.3385,1560.5,454.9205
2018-05-19 22:00:00+00:00,,6.679275,6.80E-06,0.9644435,65.4438,615.9585,1594.5,456.513
2018-05-19 23:00:00+00:00,,6.54675,6.80E-06,1.028255,65.02535,606.6005,1577.5,455.432
2018-05-20 00:00:00+00:00,,6.501995,6.80E-06,1.133625,64.7514,599.47,1557,455.876
2018-05-20 01:00:00+00:00,,1.865105,6.91E-06,1.347055,20.5227,161.373,156,454.442
2018-05-20 02:00:00+00:00,,6.723265,6.80E-06,0.594075,65.3954,629.7085,1596.5,456.3835
2018-05-20 03:00:00+00:00,0,1.5041,6.80E-06,0.544426,0.543065,4.13265,0,458.197
2018-05-20 04:00:00+00:00,,4.63689,6.86E-06,1.335615,52.4957,387.572,1015.5,453.284
2018-05-20 05:00:00+00:00,,4.454225,6.87E-06,1.708575,51.67175,208.91,985,455.3185
2018-05-20 06:00:00+00:00,,7.39486,6.80E-06,1.050885,70.3201,608.712,1862.5,455.3475
2018-05-20 07:00:00+00:00,,7.122155,6.87E-06,1.258915,68.8457,591.9785,1786,455.682
2018-05-20 08:00:00+00:00,0,1.244375,6.90E-06,1.94273,0.4345925,8.452585,0,455.3465
2018-05-20 09:00:00+00:00,0,1.24949,6.91E-06,1.977005,0.4335245,6.484265,0,456.404
2018-05-20 10:00:00+00:00,0,1.23377,6.89E-06,2.00117,0.4376425,6.41347,0,455.8035
2018-05-20 11:00:00+00:00,,4.663565,6.87E-06,1.553035,53.04655,472.7935,1039.5,455.234
2018-05-20 12:00:00+00:00,,6.669065,6.82E-06,1.362045,66.4488,594.0145,1657.5,454.7015
2018-05-20 13:00:00+00:00,0,1.249825,6.88E-06,1.941905,2.352685,6.47112,7,454.9875
2018-05-20 14:00:00+00:00,,3.656125,6.87E-06,1.7283,44.72805,359.813,723.5,454.5945
2018-05-20 15:00:00+00:00,,4.344025,6.89E-06,1.708685,50.4983,335.2465,941.5,452.8385
2018-05-20 16:00:00+00:00,,1.514065,6.87E-06,1.82617,12.34715,28.82135,57.5,455.047
2018-05-20 17:00:00+00:00,0,1.22541,6.88E-06,1.96316,0.4300995,8.21575,0,455.8715
2018-05-20 18:00:00+00:00,0,1.36534,6.90E-06,1.765255,0.4262225,9.013455,0,454.51
2018-05-20 19:00:00+00:00,,4.17832,6.90E-06,1.750525,49.8226,304.14,883,453.621
2018-05-20 20:00:00+00:00,0,1.22163,6.89E-06,1.86649,0.433834,8.25691,0,454.675
2018-05-20 21:00:00+00:00,0,1.234285,6.88E-06,1.90393,1.0941985,7.395565,1,455.5005
2018-05-20 22:00:00+00:00,0,1.239975,6.89E-06,2.07256,0.4516685,6.47158,0,455.61
2018-05-20 23:00:00+00:00,0,1.249025,6.87E-06,1.98652,0.4624865,6.74388,0,455.346
2018-05-21 00:00:00+00:00,0,1.247765,6.88E-06,1.948405,1.555795,7.29751,1,455.101
2018-05-21 01:00:00+00:00,0,1.44602,6.90E-06,1.738775,0.554391,7.30103,0,454.864
2018-05-21 02:00:00+00:00,0,1.266335,6.88E-06,2.076595,0.447829,8.00415,0,455.03
2018-05-21 03:00:00+00:00,,4.401015,6.88E-06,1.55052,50.73215,582.7825,949,453.1985
2018-05-21 04:00:00+00:00,0,1.246885,6.89E-06,1.8461,0.4599915,6.583235,0.5,454.468
2018-05-21 05:00:00+00:00,,3.50743,6.89E-06,1.84265,43.4205,266.661,638.5,453.627
2018-05-21 06:00:00+00:00,0,1.244,6.90E-06,2.07632,0.4371805,6.665945,0,455.8295
2018-05-21 07:00:00+00:00,0,1.235225,6.90E-06,1.9354,0.437751,6.031835,0,455.808
2018-05-21 08:00:00+00:00,,7.38044,6.89E-06,1.489575,60.12485,270.7585,1880.5,446.3
2018-05-21 09:00:00+00:00,0,1.23759,6.89E-06,1.911785,0.4426445,6.860255,0,449.855
2018-05-21 10:00:00+00:00,0,1.25782,6.89E-06,1.87501,0.44754,6.23579,0,455.236
2018-05-21 11:00:00+00:00,0,1.25777,6.88E-06,1.856145,0.447974,6.26412,0,455.6535
2018-05-21 12:00:00+00:00,0,1.25844,6.90E-06,1.949125,0.4475065,6.638255,0,455.696
2018-05-21 13:00:00+00:00,,1.75027,6.89E-06,1.58136,19.97445,222.283,149,454.674
2018-05-21 14:00:00+00:00,0,1.25995,6.89E-06,2.044,0.446621,6.03981,0,455.848
2018-05-21 15:00:00+00:00,0,1.253085,6.89E-06,1.94426,0.4464875,6.15177,0,455.886
2018-05-21 16:00:00+00:00,0,1.24144,6.90E-06,1.900615,0.4308055,7.02639,0,456.4065
2018-05-21 17:00:00+00:00,0,1.25275,6.90E-06,1.860215,0.4471875,9.02666,0,463.1285
2018-05-21 18:00:00+00:00,0,1.46828,6.94E-06,0.375734,0.420394,4.341985,0,464.9095
2018-05-21 19:00:00+00:00,0,1.470515,6.95E-06,0.378279,0.423106,4.239075,0,464.3795
2018-05-21 20:00:00+00:00,0,1.46108,6.94E-06,0.3761145,0.4242215,4.0901,0,464.3285
2018-05-21 21:00:00+00:00,0,1.33012,6.90E-06,1.73023,0.473864,6.01301,0,464.945
2018-05-21 22:00:00+00:00,0,1.32121,6.88E-06,1.73812,0.473938,5.70462,0,465.101
2018-05-21 23:00:00+00:00,0,1.411005,6.93E-06,1.143375,0.4566095,5.39123,0,463.9785
2018-05-22 00:00:00+00:00,,1.830015,6.89E-06,1.56521,21.61825,295.025,177,462.204
2018-05-22 01:00:00+00:00,,4.52466,6.88E-06,1.59894,51.7462,580.1115,998,459.9345
2018-05-22 02:00:00+00:00,,2.89855,6.89E-06,1.69384,36.2546,231.008,485,463.4245
2018-05-22 03:00:00+00:00,,4.72436,6.88E-06,1.5097,53.51995,568.2595,1065.5,459.205
2018-05-22 04:00:00+00:00,0,1.3189,6.86E-06,1.862855,0.470682,6.532805,0,465.0775
2018-05-22 05:00:00+00:00,0,1.31679,6.89E-06,1.79002,0.46817,5.65103,0,465.0675
2018-05-22 06:00:00+00:00,0,1.45796,6.93E-06,0.374538,0.4221565,3.967685,0,463.9825
2018-05-22 07:00:00+00:00,0,1.45441,6.92E-06,0.374686,0.394616,4.5644,0,461.015
2018-05-22 08:00:00+00:00,0,1.425995,6.93E-06,0.375302,0.3851095,4.49173,0,459.8005
2018-05-22 09:00:00+00:00,,1.48818,6.89E-06,1.65439,4.07828,37.2635,8,465.803
2018-05-22 10:00:00+00:00,0,1.31463,6.88E-06,1.75624,0.466534,7.042955,0,465.426
2018-05-22 11:00:00+00:00,0,1.29625,6.87E-06,1.822325,0.4650085,7.465415,0,464.706
2018-05-22 12:00:00+00:00,0,1.32024,6.88E-06,1.89931,0.468613,6.04642,0,465.543
2018-05-22 13:00:00+00:00,0,1.327465,6.87E-06,1.90829,0.481412,5.845845,0,465.203
2018-05-22 14:00:00+00:00,0,1.33416,6.86E-06,1.777295,0.489537,6.58592,0,464.8675
2018-05-22 15:00:00+00:00,,2.277215,6.89E-06,1.817215,27.4424,97.70905,293.5,464.9535
2018-05-22 16:00:00+00:00,0,1.33957,6.87E-06,1.825225,0.4823665,6.3871,0,465.4705
2018-05-22 17:00:00+00:00,0,1.34178,6.86E-06,1.730295,0.4923245,6.47681,0,465.402
2018-05-22 18:00:00+00:00,0,1.35557,6.88E-06,1.61456,0.493104,6.16855,0,465.269
2018-05-22 19:00:00+00:00,0,1.315605,6.98E-06,1.97211,0.4780195,6.37255,0,459.834
2018-05-22 20:00:00+00:00,0,1.399235,7.05E-06,0.4101605,0.4193755,4.303735,0,456.079
2018-05-22 21:00:00+00:00,,1.29129,7.00E-06,1.851445,3.6226795,17.42295,8.5,455.2445
2018-05-22 22:00:00+00:00,,1.39707,6.86E-06,1.812895,6.452785,189.676475,24,465.441
2018-05-22 23:00:00+00:00,0,1.313745,6.88E-06,1.97068,0.479641,8.70832,0,465.0055
2018-05-23 00:00:00+00:00,0,1.3117,6.85E-06,1.97749,0.47811,8.06983,0,465.278
2018-05-23 01:00:00+00:00,,1.650185,6.86E-06,1.84774,15.8613,164.971,102.5,464.8585
2018-05-23 02:00:00+00:00,0,1.31823,6.86E-06,1.92056,0.4738365,8.388035,0,464.9905
2018-05-23 03:00:00+00:00,0,1.313235,6.89E-06,1.93972,0.477092,8.90565,0,464.668
2018-05-23 04:00:00+00:00,0,1.320765,6.86E-06,1.851725,0.48832,8.38056,0,465.17
2018-05-23 05:00:00+00:00,0,1.317535,6.87E-06,1.733625,0.480618,7.84364,0,464.9955
2018-05-23 08:00:00+00:00,0,1.310465,6.87E-06,1.72828,0.466874,6.97558,0,465.518
2018-05-23 09:00:00+00:00,0,1.29186,6.86E-06,1.73689,0.4674285,7.32114,0,465.36
2018-05-23 10:00:00+00:00,,7.44488,6.89E-06,1.021585,70.39855,604.5265,1886,458.425
2018-05-23 11:00:00+00:00,,7.40333,6.87E-06,1.11407,70.3197,611.1,1880,458.503
2018-05-23 12:00:00+00:00,0,1.32599,6.87E-06,1.790005,0.9792445,7.258915,0.5,464.9985
2018-05-23 13:00:00+00:00,0,1.324905,6.86E-06,1.784525,0.484091,7.6966,0,465.1245
2018-05-23 14:00:00+00:00,0,1.32703,6.85E-06,1.87354,0.4854975,7.721705,0,464.9725
2018-05-23 15:00:00+00:00,,2.521,6.88E-06,1.836555,30.5587,167.6895,369,465.5045
2018-05-23 16:00:00+00:00,,3.14428,6.86E-06,1.87533,39.3982,225.912,522,464.391
2018-05-23 17:00:00+00:00,0,1.3172,6.86E-06,1.95119,0.4778635,6.08156,0,466.1215
2018-05-23 18:00:00+00:00,,5.33903,6.87E-06,1.440905,57.6855,591.136,1233,461.0675
2018-05-23 19:00:00+00:00,,3.26696,6.86E-06,1.68296,40.71315,227.901,575,465.076
2018-05-23 20:00:00+00:00,0,1.232075,6.97E-06,2.04472,0.4237315,6.670895,0,459.8645
2018-05-23 21:00:00+00:00,0,1.40611,6.98E-06,1.88309,0.419375,6.96422,0,457.8545
2018-05-23 22:00:00+00:00,,1.41506,6.88E-06,1.87297,7.49355,87.349045,33.5,465.0575
2018-05-23 23:00:00+00:00,0,1.316725,6.85E-06,1.924025,0.4785145,8.61056,0,465.0015
2018-05-24 00:00:00+00:00,,1.805065,6.86E-06,1.86178,20.326,272.5045,157,464.3595
2018-05-24 01:00:00+00:00,0,1.30919,6.86E-06,2.01764,0.4811435,8.713585,0,464.8715
2018-05-24 02:00:00+00:00,0,1.2528,6.96E-06,1.98533,0.438669,8.671135,0,459.78
2018-05-24 03:00:00+00:00,,3.113845,6.89E-06,1.507825,38.0541,529.1335,563.5,459.4665
2018-05-24 04:00:00+00:00,0,1.3175,6.86E-06,1.74224,0.476316,6.30012,0,465.613
2018-05-24 05:00:00+00:00,0,1.310735,6.86E-06,1.820075,0.4714675,5.82725,0,466.0105
2018-05-24 06:00:00+00:00,0,1.30933,6.87E-06,1.79223,0.468367,6.14426,0,466.435
2018-05-24 07:00:00+00:00,0,1.43823,6.89E-06,0.759993,0.4481315,5.045125,0,464.9375
2018-05-24 08:00:00+00:00,0,1.433005,6.90E-06,0.3768305,0.4109825,4.54493,0,462.417
2018-05-24 09:00:00+00:00,0,1.304085,6.87E-06,1.828555,0.459942,8.293835,0,465.7335
2018-05-24 10:00:00+00:00,,6.705925,6.85E-06,1.43131,66.31765,597.7255,1673.5,461.0745
2018-05-24 11:00:00+00:00,,7.45245,6.88E-06,1.06369,70.57045,642.6975,1892.5,458.7255
2018-05-24 12:00:00+00:00,,7.488655,6.87E-06,1.077825,70.5664,647.3135,1884.5,459.6745
2018-05-24 13:00:00+00:00,0,1.325045,6.84E-06,1.80197,1.73106,6.76352,1,465.7945
2018-05-24 14:00:00+00:00,,4.429715,6.86E-06,1.62371,51.10065,529.716,932,462.3915
2018-05-24 15:00:00+00:00,,7.47102,6.87E-06,1.315915,70.50375,600.421,1880.5,459.5745
2018-05-24 16:00:00+00:00,0,1.342825,6.86E-06,1.85539,0.4725755,6.511985,0,466.494
2018-05-24 17:00:00+00:00,0,1.31962,6.86E-06,1.858325,0.4723985,7.62929,0,466.015
2018-05-24 18:00:00+00:00,0,1.314915,6.85E-06,1.846325,0.469681,12.5446,0,462.314
2018-05-24 19:00:00+00:00,0,1.227445,7.00E-06,1.981185,0.405325,6.419585,0,459.941
2018-05-24 20:00:00+00:00,0,1.30726,6.88E-06,1.9064,0.462553,7.11087,0,462.0835
2018-05-24 21:00:00+00:00,,1.80003,6.86E-06,1.92063,20.24585,165.363,155.5,466.192
2018-05-24 22:00:00+00:00,,4.52578,6.86E-06,1.56262,51.6172,599.689,993,462.343
2018-05-24 23:00:00+00:00,,4.294965,6.87E-06,1.588575,49.812,601.138,916,461.9125
2018-05-25 00:00:00+00:00,0,1.23556,6.96E-06,1.911445,0.421793,6.76114,0,459.766
2018-05-25 01:00:00+00:00,,4.497155,6.84E-06,1.55105,51.52375,594.949,986.5,463.036
2018-05-25 02:00:00+00:00,0,1.312955,6.88E-06,1.886105,0.4602345,7.192225,0,462.704
2018-05-25 03:00:00+00:00,,1.798595,6.85E-06,1.80934,20.5471,167.4685,159.5,466.201
2018-05-25 04:00:00+00:00,,1.5378,6.84E-06,1.7964,12.66417,94.006,82,464.5475
